Term,Gender,MinimumFaceAmount,MaximumFaceAmount,PolicyFee,HealthClass,Age,RatePerThousand
20,Female,100000,249999,65,Preferred Plus Non-Tob,19,0.2633
20,Female,100000,249999,65,Preferred Plus Non-Tob,20,0.2633
20,Female,100000,249999,65,Preferred Plus Non-Tob,21,0.2633
20,Female,100000,249999,65,Preferred Plus Non-Tob,22,0.2633
20,Female,100000,249999,65,Preferred Plus Non-Tob,23,0.2633
20,Female,100000,249999,65,Preferred Plus Non-Tob,24,0.2633
20,Female,100000,249999,65,Preferred Plus Non-Tob,25,0.2633
20,Female,100000,249999,65,Preferred Plus Non-Tob,26,0.2633
20,Female,100000,249999,65,Preferred Plus Non-Tob,27,0.2633
20,Female,100000,249999,65,Preferred Plus Non-Tob,28,0.2633
20,Female,100000,249999,65,Preferred Plus Non-Tob,29,0.2748
20,Female,100000,249999,65,Preferred Plus Non-Tob,30,0.2766
20,Female,100000,249999,65,Preferred Plus Non-Tob,31,0.2775
20,Female,100000,249999,65,Preferred Plus Non-Tob,32,0.2775
20,Female,100000,249999,65,Preferred Plus Non-Tob,33,0.2783
20,Female,100000,249999,65,Preferred Plus Non-Tob,34,0.2869
20,Female,100000,249999,65,Preferred Plus Non-Tob,35,0.2935
20,Female,100000,249999,65,Preferred Plus Non-Tob,36,0.3130
20,Female,100000,249999,65,Preferred Plus Non-Tob,37,0.3561
20,Female,100000,249999,65,Preferred Plus Non-Tob,38,0.3799
20,Female,100000,249999,65,Preferred Plus Non-Tob,39,0.4104
20,Female,100000,249999,65,Preferred Plus Non-Tob,40,0.4540
20,Female,100000,249999,65,Preferred Plus Non-Tob,41,0.5057
20,Female,100000,249999,65,Preferred Plus Non-Tob,42,0.5881
20,Female,100000,249999,65,Preferred Plus Non-Tob,43,0.6493
20,Female,100000,249999,65,Preferred Plus Non-Tob,44,0.7222
20,Female,100000,249999,65,Preferred Plus Non-Tob,45,0.8434
20,Female,100000,249999,65,Preferred Plus Non-Tob,46,0.9328
20,Female,100000,249999,65,Preferred Plus Non-Tob,47,1.0199
20,Female,100000,249999,65,Preferred Plus Non-Tob,48,1.1054
20,Female,100000,249999,65,Preferred Plus Non-Tob,49,1.2005
20,Female,100000,249999,65,Preferred Plus Non-Tob,50,1.3116
20,Female,100000,249999,65,Preferred Plus Non-Tob,51,1.4396
20,Female,100000,249999,65,Preferred Plus Non-Tob,52,1.5963
20,Female,100000,249999,65,Preferred Plus Non-Tob,53,1.7693
20,Female,100000,249999,65,Preferred Plus Non-Tob,54,1.9552
20,Female,100000,249999,65,Preferred Plus Non-Tob,55,2.1763
20,Female,100000,249999,65,Preferred Plus Non-Tob,56,2.3999
20,Female,100000,249999,65,Preferred Plus Non-Tob,57,2.6446
20,Female,100000,249999,65,Preferred Plus Non-Tob,58,2.9446
20,Female,100000,249999,65,Preferred Plus Non-Tob,59,3.2952
20,Female,100000,249999,65,Preferred Plus Non-Tob,60,3.7140
20,Female,100000,249999,65,Preferred Plus Non-Tob,61,4.1775
20,Female,100000,249999,65,Preferred Plus Non-Tob,62,4.7184
20,Female,100000,249999,65,Preferred Plus Non-Tob,63,5.5534
20,Female,100000,249999,65,Preferred Plus Non-Tob,64,6.2534
20,Female,100000,249999,65,Preferred Plus Non-Tob,65,7.0333
20,Female,100000,249999,65,Preferred Plus Non-Tob,66,10.8128
20,Female,100000,249999,65,Preferred Plus Non-Tob,67,12.0481
20,Female,100000,249999,65,Preferred Plus Non-Tob,68,14.2140
20,Female,100000,249999,65,Preferred Plus Non-Tob,69,16.4810
20,Female,100000,249999,65,Preferred Plus Non-Tob,70,19.0834
20,Female,100000,249999,65,Preferred Non-Tob,18,0.3438
20,Female,100000,249999,65,Preferred Non-Tob,19,0.3438
20,Female,100000,249999,65,Preferred Non-Tob,20,0.3438
20,Female,100000,249999,65,Preferred Non-Tob,21,0.3438
20,Female,100000,249999,65,Preferred Non-Tob,22,0.3438
20,Female,100000,249999,65,Preferred Non-Tob,23,0.3438
20,Female,100000,249999,65,Preferred Non-Tob,24,0.3438
20,Female,100000,249999,65,Preferred Non-Tob,25,0.3438
20,Female,100000,249999,65,Preferred Non-Tob,26,0.3548
20,Female,100000,249999,65,Preferred Non-Tob,27,0.3551
20,Female,100000,249999,65,Preferred Non-Tob,28,0.3633
20,Female,100000,249999,65,Preferred Non-Tob,29,0.3763
20,Female,100000,249999,65,Preferred Non-Tob,30,0.3763
20,Female,100000,249999,65,Preferred Non-Tob,31,0.3763
20,Female,100000,249999,65,Preferred Non-Tob,32,0.3880
20,Female,100000,249999,65,Preferred Non-Tob,33,0.4140
20,Female,100000,249999,65,Preferred Non-Tob,34,0.4328
20,Female,100000,249999,65,Preferred Non-Tob,35,0.4528
20,Female,100000,249999,65,Preferred Non-Tob,36,0.4891
20,Female,100000,249999,65,Preferred Non-Tob,37,0.5210
20,Female,100000,249999,65,Preferred Non-Tob,38,0.5562
20,Female,100000,249999,65,Preferred Non-Tob,39,0.6010
20,Female,100000,249999,65,Preferred Non-Tob,40,0.6464
20,Female,100000,249999,65,Preferred Non-Tob,41,0.6987
20,Female,100000,249999,65,Preferred Non-Tob,42,0.7610
20,Female,100000,249999,65,Preferred Non-Tob,43,0.8328
20,Female,100000,249999,65,Preferred Non-Tob,44,0.9116
20,Female,100000,249999,65,Preferred Non-Tob,45,1.0057
20,Female,100000,249999,65,Preferred Non-Tob,46,1.0857
20,Female,100000,249999,65,Preferred Non-Tob,47,1.1869
20,Female,100000,249999,65,Preferred Non-Tob,48,1.2963
20,Female,100000,249999,65,Preferred Non-Tob,49,1.4163
20,Female,100000,249999,65,Preferred Non-Tob,50,1.5540
20,Female,100000,249999,65,Preferred Non-Tob,51,1.7081
20,Female,100000,249999,65,Preferred Non-Tob,52,1.8704
20,Female,100000,249999,65,Preferred Non-Tob,53,2.0599
20,Female,100000,249999,65,Preferred Non-Tob,54,2.2763
20,Female,100000,249999,65,Preferred Non-Tob,55,2.5257
20,Female,100000,249999,65,Preferred Non-Tob,56,2.7810
20,Female,100000,249999,65,Preferred Non-Tob,57,3.0728
20,Female,100000,249999,65,Preferred Non-Tob,58,3.4304
20,Female,100000,249999,65,Preferred Non-Tob,59,3.8457
20,Female,100000,249999,65,Preferred Non-Tob,60,4.3375
20,Female,100000,249999,65,Preferred Non-Tob,61,4.9328
20,Female,100000,249999,65,Preferred Non-Tob,62,5.6252
20,Female,100000,249999,65,Preferred Non-Tob,63,6.6734
20,Female,100000,249999,65,Preferred Non-Tob,64,7.5234
20,Female,100000,249999,65,Preferred Non-Tob,65,8.7810
20,Female,100000,249999,65,Preferred Non-Tob,66,11.1392
20,Female,100000,249999,65,Preferred Non-Tob,67,13.0163
20,Female,100000,249999,65,Preferred Non-Tob,68,15.3857
20,Female,100000,249999,65,Preferred Non-Tob,69,17.8681
20,Female,100000,249999,65,Preferred Non-Tob,70,20.7140
20,Female,100000,249999,65,Standard Non-Tob,18,0.7105
20,Female,100000,249999,65,Standard Non-Tob,19,0.7105
20,Female,100000,249999,65,Standard Non-Tob,20,0.7105
20,Female,100000,249999,65,Standard Non-Tob,21,0.7105
20,Female,100000,249999,65,Standard Non-Tob,22,0.7105
20,Female,100000,249999,65,Standard Non-Tob,23,0.7105
20,Female,100000,249999,65,Standard Non-Tob,24,0.7105
20,Female,100000,249999,65,Standard Non-Tob,25,0.7105
20,Female,100000,249999,65,Standard Non-Tob,26,0.7305
20,Female,100000,249999,65,Standard Non-Tob,27,0.7410
20,Female,100000,249999,65,Standard Non-Tob,28,0.7610
20,Female,100000,249999,65,Standard Non-Tob,29,0.7787
20,Female,100000,249999,65,Standard Non-Tob,30,0.7810
20,Female,100000,249999,65,Standard Non-Tob,31,0.7810
20,Female,100000,249999,65,Standard Non-Tob,32,0.7810
20,Female,100000,249999,65,Standard Non-Tob,33,0.7810
20,Female,100000,249999,65,Standard Non-Tob,34,0.8234
20,Female,100000,249999,65,Standard Non-Tob,35,0.8728
20,Female,100000,249999,65,Standard Non-Tob,36,0.9316
20,Female,100000,249999,65,Standard Non-Tob,37,0.9446
20,Female,100000,249999,65,Standard Non-Tob,38,0.9978
20,Female,100000,249999,65,Standard Non-Tob,39,1.0410
20,Female,100000,249999,65,Standard Non-Tob,40,1.1238
20,Female,100000,249999,65,Standard Non-Tob,41,1.2386
20,Female,100000,249999,65,Standard Non-Tob,42,1.3575
20,Female,100000,249999,65,Standard Non-Tob,43,1.4846
20,Female,100000,249999,65,Standard Non-Tob,44,1.6610
20,Female,100000,249999,65,Standard Non-Tob,45,1.7728
20,Female,100000,249999,65,Standard Non-Tob,46,1.8893
20,Female,100000,249999,65,Standard Non-Tob,47,2.0464
20,Female,100000,249999,65,Standard Non-Tob,48,2.2669
20,Female,100000,249999,65,Standard Non-Tob,49,2.4163
20,Female,100000,249999,65,Standard Non-Tob,50,2.5810
20,Female,100000,249999,65,Standard Non-Tob,51,2.9210
20,Female,100000,249999,65,Standard Non-Tob,52,3.1422
20,Female,100000,249999,65,Standard Non-Tob,53,3.3893
20,Female,100000,249999,65,Standard Non-Tob,54,3.6916
20,Female,100000,249999,65,Standard Non-Tob,55,4.0328
20,Female,100000,249999,65,Standard Non-Tob,56,4.3975
20,Female,100000,249999,65,Standard Non-Tob,57,4.8057
20,Female,100000,249999,65,Standard Non-Tob,58,5.4257
20,Female,100000,249999,65,Standard Non-Tob,59,6.1257
20,Female,100000,249999,65,Standard Non-Tob,60,6.9328
20,Female,100000,249999,65,Standard Non-Tob,61,7.7928
20,Female,100000,249999,65,Standard Non-Tob,62,8.7893
20,Female,100000,249999,65,Standard Non-Tob,63,9.8257
20,Female,100000,249999,65,Standard Non-Tob,64,10.9528
20,Female,100000,249999,65,Standard Non-Tob,65,12.3198
20,Female,100000,249999,65,Standard Non-Tob,66,15.2198
20,Female,100000,249999,65,Standard Non-Tob,67,17.9163
20,Female,100000,249999,65,Standard Non-Tob,68,20.3493
20,Female,100000,249999,65,Standard Non-Tob,69,24.7387
20,Female,100000,249999,65,Standard Non-Tob,70,28.7328
20,Female,100000,249999,65,Standard Tob,18,2.8600
20,Female,100000,249999,65,Standard Tob,19,2.8600
20,Female,100000,249999,65,Standard Tob,20,2.8600
20,Female,100000,249999,65,Standard Tob,21,2.8600
20,Female,100000,249999,65,Standard Tob,22,2.8600
20,Female,100000,249999,65,Standard Tob,23,2.8600
20,Female,100000,249999,65,Standard Tob,24,2.8600
20,Female,100000,249999,65,Standard Tob,25,2.8600
20,Female,100000,249999,65,Standard Tob,26,2.8990
20,Female,100000,249999,65,Standard Tob,27,2.9469
20,Female,100000,249999,65,Standard Tob,28,2.9964
20,Female,100000,249999,65,Standard Tob,29,3.0500
20,Female,100000,249999,65,Standard Tob,30,3.1100
20,Female,100000,249999,65,Standard Tob,31,3.1842
20,Female,100000,249999,65,Standard Tob,32,3.2690
20,Female,100000,249999,65,Standard Tob,33,3.3597
20,Female,100000,249999,65,Standard Tob,34,3.4607
20,Female,100000,249999,65,Standard Tob,35,3.5700
20,Female,100000,249999,65,Standard Tob,36,3.6608
20,Female,100000,249999,65,Standard Tob,37,3.7577
20,Female,100000,249999,65,Standard Tob,38,3.8745
20,Female,100000,249999,65,Standard Tob,39,4.0048
20,Female,100000,249999,65,Standard Tob,40,4.1500
20,Female,100000,249999,65,Standard Tob,41,4.5413
20,Female,100000,249999,65,Standard Tob,42,4.9623
20,Female,100000,249999,65,Standard Tob,43,5.4228
20,Female,100000,249999,65,Standard Tob,44,5.9377
20,Female,100000,249999,65,Standard Tob,45,6.5100
20,Female,100000,249999,65,Standard Tob,46,7.0685
20,Female,100000,249999,65,Standard Tob,47,7.6794
20,Female,100000,249999,65,Standard Tob,48,8.3434
20,Female,100000,249999,65,Standard Tob,49,9.0590
20,Female,100000,249999,65,Standard Tob,50,9.8300
20,Female,100000,249999,65,Standard Tob,51,10.9196
20,Female,100000,249999,65,Standard Tob,52,12.1351
20,Female,100000,249999,65,Standard Tob,53,13.4858
20,Female,100000,249999,65,Standard Tob,54,14.9807
20,Female,100000,249999,65,Standard Tob,55,16.6000
20,Female,100000,249999,65,Standard Tob,56,17.8167
20,Female,100000,249999,65,Standard Tob,57,19.1183
20,Female,100000,249999,65,Standard Tob,58,20.6162
20,Female,100000,249999,65,Standard Tob,59,22.2450
20,Female,100000,249999,65,Standard Tob,60,24.0400
20,Female,100000,249999,65,Standard Tob,61,27.6400
20,Female,100000,249999,65,Standard Tob,62,31.3700
20,Female,250000,499999,65,Preferred Plus Non-Tob,18,0.2390
20,Female,250000,499999,65,Preferred Plus Non-Tob,19,0.2390
20,Female,250000,499999,65,Preferred Plus Non-Tob,20,0.2390
20,Female,250000,499999,65,Preferred Plus Non-Tob,21,0.2390
20,Female,250000,499999,65,Preferred Plus Non-Tob,22,0.2390
20,Female,250000,499999,65,Preferred Plus Non-Tob,23,0.2390
20,Female,250000,499999,65,Preferred Plus Non-Tob,24,0.2390
20,Female,250000,499999,65,Preferred Plus Non-Tob,25,0.2390
20,Female,250000,499999,65,Preferred Plus Non-Tob,26,0.2404
20,Female,250000,499999,65,Preferred Plus Non-Tob,27,0.2428
20,Female,250000,499999,65,Preferred Plus Non-Tob,28,0.2446
20,Female,250000,499999,65,Preferred Plus Non-Tob,29,0.2465
20,Female,250000,499999,65,Preferred Plus Non-Tob,30,0.2498
20,Female,250000,499999,65,Preferred Plus Non-Tob,31,0.2560
20,Female,250000,499999,65,Preferred Plus Non-Tob,32,0.2625
20,Female,250000,499999,65,Preferred Plus Non-Tob,33,0.2705
20,Female,250000,499999,65,Preferred Plus Non-Tob,34,0.2804
20,Female,250000,499999,65,Preferred Plus Non-Tob,35,0.2912
20,Female,250000,499999,65,Preferred Plus Non-Tob,36,0.3129
20,Female,250000,499999,65,Preferred Plus Non-Tob,37,0.3402
20,Female,250000,499999,65,Preferred Plus Non-Tob,38,0.3755
20,Female,250000,499999,65,Preferred Plus Non-Tob,39,0.4103
20,Female,250000,499999,65,Preferred Plus Non-Tob,40,0.4512
20,Female,250000,499999,65,Preferred Plus Non-Tob,41,0.4945
20,Female,250000,499999,65,Preferred Plus Non-Tob,42,0.5468
20,Female,250000,499999,65,Preferred Plus Non-Tob,43,0.6070
20,Female,250000,499999,65,Preferred Plus Non-Tob,44,0.6705
20,Female,250000,499999,65,Preferred Plus Non-Tob,45,0.7289
20,Female,250000,499999,65,Preferred Plus Non-Tob,46,0.7999
20,Female,250000,499999,65,Preferred Plus Non-Tob,47,0.8823
20,Female,250000,499999,65,Preferred Plus Non-Tob,48,0.9717
20,Female,250000,499999,65,Preferred Plus Non-Tob,49,1.0635
20,Female,250000,499999,65,Preferred Plus Non-Tob,50,1.1698
20,Female,250000,499999,65,Preferred Plus Non-Tob,51,1.2663
20,Female,250000,499999,65,Preferred Plus Non-Tob,52,1.3806
20,Female,250000,499999,65,Preferred Plus Non-Tob,53,1.5209
20,Female,250000,499999,65,Preferred Plus Non-Tob,54,1.6677
20,Female,250000,499999,65,Preferred Plus Non-Tob,55,1.8357
20,Female,250000,499999,65,Preferred Plus Non-Tob,56,2.0578
20,Female,250000,499999,65,Preferred Plus Non-Tob,57,2.2578
20,Female,250000,499999,65,Preferred Plus Non-Tob,58,2.5755
20,Female,250000,499999,65,Preferred Plus Non-Tob,59,2.8734
20,Female,250000,499999,65,Preferred Plus Non-Tob,60,3.2112
20,Female,250000,499999,65,Preferred Plus Non-Tob,61,3.6131
20,Female,250000,499999,65,Preferred Plus Non-Tob,62,4.1110
20,Female,250000,499999,65,Preferred Plus Non-Tob,63,4.7047
20,Female,250000,499999,65,Preferred Plus Non-Tob,64,5.3514
20,Female,250000,499999,65,Preferred Plus Non-Tob,65,6.0569
20,Female,250000,499999,65,Preferred Plus Non-Tob,66,8.5176
20,Female,250000,499999,65,Preferred Plus Non-Tob,67,10.0700
20,Female,250000,499999,65,Preferred Plus Non-Tob,68,11.4912
20,Female,250000,499999,65,Preferred Plus Non-Tob,69,13.4498
20,Female,250000,499999,65,Preferred Plus Non-Tob,70,16.7830
20,Female,250000,499999,65,Preferred Non-Tob,18,0.3138
20,Female,250000,499999,65,Preferred Non-Tob,19,0.3138
20,Female,250000,499999,65,Preferred Non-Tob,20,0.3138
20,Female,250000,499999,65,Preferred Non-Tob,21,0.3138
20,Female,250000,499999,65,Preferred Non-Tob,22,0.3138
20,Female,250000,499999,65,Preferred Non-Tob,23,0.3138
20,Female,250000,499999,65,Preferred Non-Tob,24,0.3138
20,Female,250000,499999,65,Preferred Non-Tob,25,0.3138
20,Female,250000,499999,65,Preferred Non-Tob,26,0.3171
20,Female,250000,499999,65,Preferred Non-Tob,27,0.3209
20,Female,250000,499999,65,Preferred Non-Tob,28,0.3246
20,Female,250000,499999,65,Preferred Non-Tob,29,0.3303
20,Female,250000,499999,65,Preferred Non-Tob,30,0.3364
20,Female,250000,499999,65,Preferred Non-Tob,31,0.3449
20,Female,250000,499999,65,Preferred Non-Tob,32,0.3557
20,Female,250000,499999,65,Preferred Non-Tob,33,0.3665
20,Female,250000,499999,65,Preferred Non-Tob,34,0.3816
20,Female,250000,499999,65,Preferred Non-Tob,35,0.3985
20,Female,250000,499999,65,Preferred Non-Tob,36,0.4240
20,Female,250000,499999,65,Preferred Non-Tob,37,0.4555
20,Female,250000,499999,65,Preferred Non-Tob,38,0.4945
20,Female,250000,499999,65,Preferred Non-Tob,39,0.5345
20,Female,250000,499999,65,Preferred Non-Tob,40,0.5811
20,Female,250000,499999,65,Preferred Non-Tob,41,0.6216
20,Female,250000,499999,65,Preferred Non-Tob,42,0.6748
20,Female,250000,499999,65,Preferred Non-Tob,43,0.7369
20,Female,250000,499999,65,Preferred Non-Tob,44,0.8023
20,Female,250000,499999,65,Preferred Non-Tob,45,0.8795
20,Female,250000,499999,65,Preferred Non-Tob,46,0.9529
20,Female,250000,499999,65,Preferred Non-Tob,47,1.0428
20,Female,250000,499999,65,Preferred Non-Tob,48,1.1538
20,Female,250000,499999,65,Preferred Non-Tob,49,1.2578
20,Female,250000,499999,65,Preferred Non-Tob,50,1.4070
20,Female,250000,499999,65,Preferred Non-Tob,51,1.5091
20,Female,250000,499999,65,Preferred Non-Tob,52,1.6446
20,Female,250000,499999,65,Preferred Non-Tob,53,1.7830
20,Female,250000,499999,65,Preferred Non-Tob,54,1.9561
20,Female,250000,499999,65,Preferred Non-Tob,55,2.1383
20,Female,250000,499999,65,Preferred Non-Tob,56,2.3697
20,Female,250000,499999,65,Preferred Non-Tob,57,2.6324
20,Female,250000,499999,65,Preferred Non-Tob,58,2.9656
20,Female,250000,499999,65,Preferred Non-Tob,59,3.3129
20,Female,250000,499999,65,Preferred Non-Tob,60,3.6621
20,Female,250000,499999,65,Preferred Non-Tob,61,4.3064
20,Female,250000,499999,65,Preferred Non-Tob,62,4.9651
20,Female,250000,499999,65,Preferred Non-Tob,63,5.6589
20,Female,250000,499999,65,Preferred Non-Tob,64,6.4434
20,Female,250000,499999,65,Preferred Non-Tob,65,7.4156
20,Female,250000,499999,65,Preferred Non-Tob,66,11.1392
20,Female,250000,499999,65,Preferred Non-Tob,67,11.1392
20,Female,250000,499999,65,Preferred Non-Tob,68,13.8176
20,Female,250000,499999,65,Preferred Non-Tob,69,16.1195
20,Female,250000,499999,65,Preferred Non-Tob,70,18.1232
20,Female,250000,499999,65,Standard Non-Tob,18,0.5406
20,Female,250000,499999,65,Standard Non-Tob,19,0.5406
20,Female,250000,499999,65,Standard Non-Tob,20,0.5406
20,Female,250000,499999,65,Standard Non-Tob,21,0.5406
20,Female,250000,499999,65,Standard Non-Tob,22,0.5406
20,Female,250000,499999,65,Standard Non-Tob,23,0.5406
20,Female,250000,499999,65,Standard Non-Tob,24,0.5406
20,Female,250000,499999,65,Standard Non-Tob,25,0.5406
20,Female,250000,499999,65,Standard Non-Tob,26,0.5449
20,Female,250000,499999,65,Standard Non-Tob,27,0.5496
20,Female,250000,499999,65,Standard Non-Tob,28,0.5538
20,Female,250000,499999,65,Standard Non-Tob,29,0.5600
20,Female,250000,499999,65,Standard Non-Tob,30,0.5665
20,Female,250000,499999,65,Standard Non-Tob,31,0.5769
20,Female,250000,499999,65,Standard Non-Tob,32,0.5905
20,Female,250000,499999,65,Standard Non-Tob,33,0.6037
20,Female,250000,499999,65,Standard Non-Tob,34,0.6206
20,Female,250000,499999,65,Standard Non-Tob,35,0.6400
20,Female,250000,499999,65,Standard Non-Tob,36,0.6785
20,Female,250000,499999,65,Standard Non-Tob,37,0.7228
20,Female,250000,499999,65,Standard Non-Tob,38,0.7769
20,Female,250000,499999,65,Standard Non-Tob,39,0.8329
20,Female,250000,499999,65,Standard Non-Tob,40,0.8983
20,Female,250000,499999,65,Standard Non-Tob,41,0.9708
20,Female,250000,499999,65,Standard Non-Tob,42,1.0460
20,Female,250000,499999,65,Standard Non-Tob,43,1.1656
20,Female,250000,499999,65,Standard Non-Tob,44,1.2945
20,Female,250000,499999,65,Standard Non-Tob,45,1.4348
20,Female,250000,499999,65,Standard Non-Tob,46,1.5388
20,Female,250000,499999,65,Standard Non-Tob,47,1.6649
20,Female,250000,499999,65,Standard Non-Tob,48,1.8202
20,Female,250000,499999,65,Standard Non-Tob,49,1.9835
20,Female,250000,499999,65,Standard Non-Tob,50,2.1760
20,Female,250000,499999,65,Standard Non-Tob,51,2.3421
20,Female,250000,499999,65,Standard Non-Tob,52,2.5440
20,Female,250000,499999,65,Standard Non-Tob,53,2.7929
20,Female,250000,499999,65,Standard Non-Tob,54,3.0545
20,Female,250000,499999,65,Standard Non-Tob,55,3.3628
20,Female,250000,499999,65,Standard Non-Tob,56,3.7246
20,Female,250000,499999,65,Standard Non-Tob,57,4.1270
20,Female,250000,499999,65,Standard Non-Tob,58,4.6112
20,Female,250000,499999,65,Standard Non-Tob,59,5.2588
20,Female,250000,499999,65,Standard Non-Tob,60,5.9454
20,Female,250000,499999,65,Standard Non-Tob,61,6.5952
20,Female,250000,499999,65,Standard Non-Tob,62,7.3844
20,Female,250000,499999,65,Standard Non-Tob,63,8.3298
20,Female,250000,499999,65,Standard Non-Tob,64,9.3806
20,Female,250000,499999,65,Standard Non-Tob,65,10.5877
20,Female,250000,499999,65,Standard Non-Tob,66,12.6461
20,Female,250000,499999,65,Standard Non-Tob,67,14.8131
20,Female,250000,499999,65,Standard Non-Tob,68,17.4644
20,Female,250000,499999,65,Standard Non-Tob,69,20.2216
20,Female,250000,499999,65,Standard Non-Tob,70,22.7632
20,Female,250000,499999,65,Standard Tob,18,1.7400
20,Female,250000,499999,65,Standard Tob,19,1.7400
20,Female,250000,499999,65,Standard Tob,20,1.7400
20,Female,250000,499999,65,Standard Tob,21,1.7400
20,Female,250000,499999,65,Standard Tob,22,1.7400
20,Female,250000,499999,65,Standard Tob,23,1.7400
20,Female,250000,499999,65,Standard Tob,24,1.7400
20,Female,250000,499999,65,Standard Tob,25,1.7400
20,Female,250000,499999,65,Standard Tob,26,1.7743
20,Female,250000,499999,65,Standard Tob,27,1.8165
20,Female,250000,499999,65,Standard Tob,28,1.8600
20,Female,250000,499999,65,Standard Tob,29,1.9072
20,Female,250000,499999,65,Standard Tob,30,1.9600
20,Female,250000,499999,65,Standard Tob,31,2.0375
20,Female,250000,499999,65,Standard Tob,32,2.1259
20,Female,250000,499999,65,Standard Tob,33,2.2205
20,Female,250000,499999,65,Standard Tob,34,2.3260
20,Female,250000,499999,65,Standard Tob,35,2.4400
20,Female,250000,499999,65,Standard Tob,36,2.6295
20,Female,250000,499999,65,Standard Tob,37,2.8316
20,Female,250000,499999,65,Standard Tob,38,3.0753
20,Female,250000,499999,65,Standard Tob,39,3.3471
20,Female,250000,499999,65,Standard Tob,40,3.6500
20,Female,250000,499999,65,Standard Tob,41,3.9302
20,Female,250000,499999,65,Standard Tob,42,4.2317
20,Female,250000,499999,65,Standard Tob,43,4.5615
20,Female,250000,499999,65,Standard Tob,44,4.9301
20,Female,250000,499999,65,Standard Tob,45,5.3400
20,Female,250000,499999,65,Standard Tob,46,5.8194
20,Female,250000,499999,65,Standard Tob,47,6.3439
20,Female,250000,499999,65,Standard Tob,48,6.9139
20,Female,250000,499999,65,Standard Tob,49,7.5281
20,Female,250000,499999,65,Standard Tob,50,8.1900
20,Female,250000,499999,65,Standard Tob,51,8.9561
20,Female,250000,499999,65,Standard Tob,52,9.8108
20,Female,250000,499999,65,Standard Tob,53,10.7604
20,Female,250000,499999,65,Standard Tob,54,11.8115
20,Female,250000,499999,65,Standard Tob,55,12.9500
20,Female,250000,499999,65,Standard Tob,56,14.2468
20,Female,250000,499999,65,Standard Tob,57,15.6342
20,Female,250000,499999,65,Standard Tob,58,17.2307
20,Female,250000,499999,65,Standard Tob,59,18.9668
20,Female,250000,499999,65,Standard Tob,60,20.8800
20,Female,250000,499999,65,Standard Tob,61,23.0700
20,Female,250000,499999,65,Standard Tob,62,25.3500
20,Female,500000,999999,65,Preferred Plus Non-Tob,18,0.2237
20,Female,500000,999999,65,Preferred Plus Non-Tob,19,0.2237
20,Female,500000,999999,65,Preferred Plus Non-Tob,20,0.2237
20,Female,500000,999999,65,Preferred Plus Non-Tob,21,0.2237
20,Female,500000,999999,65,Preferred Plus Non-Tob,22,0.2237
20,Female,500000,999999,65,Preferred Plus Non-Tob,23,0.2237
20,Female,500000,999999,65,Preferred Plus Non-Tob,24,0.2237
20,Female,500000,999999,65,Preferred Plus Non-Tob,25,0.2237
20,Female,500000,999999,65,Preferred Plus Non-Tob,26,0.2259
20,Female,500000,999999,65,Preferred Plus Non-Tob,27,0.2299
20,Female,500000,999999,65,Preferred Plus Non-Tob,28,0.2334
20,Female,500000,999999,65,Preferred Plus Non-Tob,29,0.2379
20,Female,500000,999999,65,Preferred Plus Non-Tob,30,0.2433
20,Female,500000,999999,65,Preferred Plus Non-Tob,31,0.2480
20,Female,500000,999999,65,Preferred Plus Non-Tob,32,0.2534
20,Female,500000,999999,65,Preferred Plus Non-Tob,33,0.2600
20,Female,500000,999999,65,Preferred Plus Non-Tob,34,0.2654
20,Female,500000,999999,65,Preferred Plus Non-Tob,35,0.2753
20,Female,500000,999999,65,Preferred Plus Non-Tob,36,0.2990
20,Female,500000,999999,65,Preferred Plus Non-Tob,37,0.3254
20,Female,500000,999999,65,Preferred Plus Non-Tob,38,0.3600
20,Female,500000,999999,65,Preferred Plus Non-Tob,39,0.3941
20,Female,500000,999999,65,Preferred Plus Non-Tob,40,0.4341
20,Female,500000,999999,65,Preferred Plus Non-Tob,41,0.4743
20,Female,500000,999999,65,Preferred Plus Non-Tob,42,0.5230
20,Female,500000,999999,65,Preferred Plus Non-Tob,43,0.5795
20,Female,500000,999999,65,Preferred Plus Non-Tob,44,0.6421
20,Female,500000,999999,65,Preferred Plus Non-Tob,45,0.7160
20,Female,500000,999999,65,Preferred Plus Non-Tob,46,0.7771
20,Female,500000,999999,65,Preferred Plus Non-Tob,47,0.8513
20,Female,500000,999999,65,Preferred Plus Non-Tob,48,0.9489
20,Female,500000,999999,65,Preferred Plus Non-Tob,49,1.0454
20,Female,500000,999999,65,Preferred Plus Non-Tob,50,1.1522
20,Female,500000,999999,65,Preferred Plus Non-Tob,51,1.2576
20,Female,500000,999999,65,Preferred Plus Non-Tob,52,1.3762
20,Female,500000,999999,65,Preferred Plus Non-Tob,53,1.5134
20,Female,500000,999999,65,Preferred Plus Non-Tob,54,1.6661
20,Female,500000,999999,65,Preferred Plus Non-Tob,55,1.8164
20,Female,500000,999999,65,Preferred Plus Non-Tob,56,2.0324
20,Female,500000,999999,65,Preferred Plus Non-Tob,57,2.2188
20,Female,500000,999999,65,Preferred Plus Non-Tob,58,2.5381
20,Female,500000,999999,65,Preferred Plus Non-Tob,59,2.8303
20,Female,500000,999999,65,Preferred Plus Non-Tob,60,3.1753
